Date,Vitesse du vent moyen 10 mn,Humidité,Variation de pression en 24 heures,Précipitations dans les 24 dernières heures,Température (°C),BONAP:NO2
2022-03-30 11:00:00,1.2,95,-690.0,1.4,10.600000000000025,56.2
2022-03-30 14:00:00,2.6,83,-650.0,2.2,12.800000000000011,
2022-03-30 17:00:00,2.8,87,-720.0,2.2,10.600000000000025,
2022-03-30 20:00:00,1.4,95,-610.0,8.5,10.300000000000011,
2022-03-30 23:00:00,3.7,86,-540.0,8.5,8.5,
2022-03-31 02:00:00,3.8,81,-490.0,8.1,8.300000000000011,
2022-03-31 05:00:00,3.6,83,-430.0,8.1,7.0,
2022-03-31 08:00:00,2.8,91,-330.0,7.3,4.400000000000034,
2022-03-31 11:00:00,6.8,89,-250.0,7.5,5.600000000000023,
2022-03-31 14:00:00,7.2,81,-20.0,7.7,5.2000000000000455,
2022-03-31 17:00:00,6.7,66,110.0,7.7,6.400000000000034,23.5
2022-03-31 20:00:00,5.3,64,200.0,1.6,5.7000000000000455,20.7
2022-03-31 23:00:00,10.0,71,390.0,1.6,3.6000000000000227,11.4
2022-04-01 02:00:00,5.7,72,490.0,1.6,2.400000000000034,9.7
2022-04-01 05:00:00,8.7,84,440.0,1.6,2.0,16.8
2022-04-01 08:00:00,8.7,85,420.0,1.6,1.900000000000034,42.8
2022-04-01 11:00:00,7.2,92,520.0,3.0,1.3000000000000114,34.3
2022-04-01 14:00:00,6.7,84,600.0,2.2,2.200000000000045,35.6
2022-04-01 17:00:00,8.0,89,760.0,2.2,1.900000000000034,36.9
2022-04-01 20:00:00,7.0,73,870.0,2.2,3.1000000000000227,36.1
2022-04-01 23:00:00,6.9,74,880.0,2.2,2.6000000000000227,22.4
2022-04-02 02:00:00,8.1,75,860.0,2.2,2.700000000000045,15.0
2022-04-02 05:00:00,4.9,70,1050.0,2.2,1.400000000000034,19.9
2022-04-02 08:00:00,5.3,72,1180.0,2.2,1.1000000000000227,23.8
2022-04-02 11:00:00,8.6,55,1120.0,0.6,4.5,25.8
2022-04-02 14:00:00,9.3,44,950.0,0.4,6.0,23.3
2022-04-02 17:00:00,7.7,42,850.0,0.2,6.400000000000034,29.7
2022-04-02 20:00:00,7.1,41,810.0,-0.1,5.600000000000023,34.6
2022-04-02 23:00:00,6.0,52,760.0,-0.1,4.5,32.8
2022-04-03 02:00:00,5.0,60,800.0,0.0,3.6000000000000227,27.6
2022-04-03 05:00:00,4.8,67,770.0,0.0,2.6000000000000227,23.2
2022-04-03 08:00:00,3.9,73,730.0,0.0,1.3000000000000114,26.0
2022-04-03 11:00:00,6.6,52,710.0,0.0,5.100000000000023,21.7
2022-04-03 14:00:00,7.0,39,600.0,0.0,7.400000000000034,18.5
2022-04-03 17:00:00,4.9,38,480.0,0.0,7.900000000000034,22.8
2022-04-03 20:00:00,3.8,39,360.0,0.0,6.900000000000034,33.6
2022-04-03 23:00:00,1.7,47,240.0,0.0,5.600000000000023,24.5
2022-04-04 02:00:00,1.0,79,120.0,0.0,2.1000000000000227,20.2
2022-04-04 05:00:00,2.4,84,30.0,0.0,0.8000000000000114,45.5
2022-04-04 08:00:00,2.6,86,-150.0,0.0,0.4000000000000341,78.8
2022-04-04 11:00:00,6.7,53,-390.0,0.0,6.900000000000034,36.4
2022-04-04 14:00:00,7.6,41,-550.0,0.0,10.0,30.2
2022-04-04 17:00:00,6.8,58,-620.0,-0.1,9.200000000000044,33.4
2022-04-04 20:00:00,7.4,59,-710.0,-0.1,8.300000000000011,26.3
2022-04-04 23:00:00,5.0,63,-810.0,-0.1,8.100000000000023,19.4
2022-04-05 02:00:00,5.7,72,-860.0,-0.1,8.0,15.6
2022-04-05 05:00:00,6.0,84,-840.0,-0.1,7.800000000000011,28.7
2022-04-05 08:00:00,3.7,96,-810.0,-0.1,7.5,51.5
2022-04-05 11:00:00,2.9,96,-640.0,0.2,9.0,40.0
2022-04-05 14:00:00,4.5,91,-440.0,0.2,11.0,41.3
2022-04-05 17:00:00,5.6,83,-410.0,0.2,12.600000000000025,24.9
2022-04-05 20:00:00,2.7,84,-390.0,0.2,12.600000000000025,32.1
2022-04-05 23:00:00,4.4,71,-330.0,0.2,11.5,18.9
2022-04-06 02:00:00,4.5,73,-290.0,0.2,10.100000000000025,10.9
2022-04-06 05:00:00,4.4,81,-350.0,0.2,7.800000000000011,29.9
2022-04-06 08:00:00,4.0,84,-400.0,0.2,7.600000000000023,58.7
2022-04-06 11:00:00,4.9,77,-530.0,-0.1,9.900000000000034,40.8
2022-04-06 14:00:00,5.7,72,-670.0,-0.1,11.700000000000044,30.5
2022-04-06 17:00:00,8.2,68,-760.0,-0.1,12.0,30.9
2022-04-06 20:00:00,8.0,72,-860.0,0.0,11.900000000000034,22.0
2022-04-06 23:00:00,7.7,77,-980.0,0.0,11.100000000000025,13.3
2022-04-07 02:00:00,8.1,85,-1070.0,-0.1,10.5,9.3
2022-04-07 05:00:00,7.4,93,-1250.0,0.8,10.100000000000025,13.9
2022-04-07 08:00:00,9.1,87,-1470.0,1.0,11.5,41.7
2022-04-07 11:00:00,10.9,87,-1480.0,1.0,13.0,24.4
2022-04-07 14:00:00,10.4,72,-1100.0,3.4,13.900000000000034,14.1
2022-04-07 17:00:00,8.8,53,-690.0,3.4,15.100000000000025,15.3
2022-04-07 20:00:00,10.4,49,-260.0,3.4,12.5,15.5
2022-04-07 23:00:00,7.1,59,200.0,3.4,9.800000000000011,19.4
2022-04-08 02:00:00,3.9,68,440.0,3.4,8.100000000000023,17.8
2022-04-08 05:00:00,3.4,73,610.0,2.6,8.5,43.4
2022-04-08 08:00:00,1.1,92,580.0,3.8,7.0,66.6
2022-04-08 11:00:00,4.3,97,280.0,12.1,6.400000000000034,59.8
2022-04-08 14:00:00,2.8,98,-90.0,22.2,6.800000000000011,52.9
2022-04-08 17:00:00,4.2,98,-420.0,29.9,5.900000000000034,38.4
2022-04-08 20:00:00,6.9,97,-210.0,38.8,1.900000000000034,33.8
2022-04-08 23:00:00,3.9,92,210.0,39.6,3.900000000000034,23.9
2022-04-09 02:00:00,5.2,94,530.0,39.8,3.300000000000012,22.3
2022-04-09 05:00:00,3.4,94,830.0,40.2,3.6000000000000227,21.1
2022-04-09 08:00:00,1.7,96,1310.0,40.0,2.900000000000034,26.9
2022-04-09 11:00:00,3.3,86,1880.0,31.7,5.5,32.0
2022-04-09 14:00:00,2.8,78,2240.0,19.2,7.2000000000000455,26.8
2022-04-09 17:00:00,4.8,54,2370.0,11.5,10.100000000000025,25.8
2022-04-09 20:00:00,3.6,48,1960.0,2.6,9.800000000000011,58.2
2022-04-09 23:00:00,2.6,69,1360.0,1.8,5.7000000000000455,67.9
2022-04-10 02:00:00,1.2,84,1030.0,1.6,2.400000000000034,71.0
2022-04-10 05:00:00,1.0,92,850.0,1.2,0.0,72.6
2022-04-10 08:00:00,0.9,97,790.0,0.0,0.8000000000000114,53.2
2022-04-10 11:00:00,1.8,63,640.0,0.0,9.200000000000044,21.9
2022-04-10 14:00:00,3.6,45,330.0,0.0,12.600000000000025,27.7
2022-04-10 17:00:00,2.2,45,130.0,0.0,13.400000000000034,25.8
2022-04-10 20:00:00,4.1,52,-60.0,0.0,11.5,35.5
2022-04-10 23:00:00,3.6,63,-320.0,0.0,8.900000000000034,27.5
2022-04-11 02:00:00,3.0,69,-540.0,0.0,6.600000000000023,17.7
2022-04-11 05:00:00,3.2,71,-740.0,0.0,5.300000000000011,34.5
2022-04-11 08:00:00,3.3,70,-900.0,0.0,5.300000000000011,57.7
2022-04-11 11:00:00,4.3,55,-1060.0,0.0,11.300000000000011,35.9
2022-04-11 14:00:00,4.1,43,-1060.0,0.0,16.5,26.3
2022-04-11 17:00:00,4.4,38,-1050.0,,19.200000000000045,30.9
2022-04-11 20:00:00,3.3,52,-950.0,,17.30000000000001,57.1
2022-04-11 23:00:00,2.4,63,-910.0,,15.0,38.8
2022-04-12 02:00:00,1.4,71,-850.0,,13.5,17.6
2022-04-12 05:00:00,0.5,80,-680.0,,11.0,36.2
2022-04-12 08:00:00,1.9,77,-520.0,,10.400000000000034,59.1
2022-04-12 11:00:00,5.6,52,-300.0,,16.600000000000023,40.2
2022-04-12 14:00:00,5.7,47,-190.0,,19.900000000000038,37.6
2022-04-12 17:00:00,5.4,46,70.0,0.0,20.400000000000038,39.1
2022-04-12 20:00:00,4.9,59,230.0,0.0,17.700000000000045,28.5
2022-04-12 23:00:00,2.5,69,440.0,0.0,15.600000000000025,25.8
2022-04-13 02:00:00,0.9,78,610.0,0.0,14.0,13.4
2022-04-13 05:00:00,1.6,87,720.0,-0.1,13.200000000000044,22.1
2022-04-13 08:00:00,0.6,97,790.0,1.8,12.200000000000044,84.2
2022-04-13 11:00:00,1.4,98,940.0,4.8,12.900000000000034,75.8
2022-04-13 14:00:00,1.1,84,1000.0,6.4,14.600000000000025,63.1
2022-04-13 17:00:00,1.1,72,940.0,6.4,15.700000000000044,53.8
2022-04-13 20:00:00,0.9,75,900.0,6.4,15.300000000000011,64.8
2022-04-13 23:00:00,1.0,86,850.0,6.4,13.800000000000011,50.0
2022-04-14 02:00:00,0.8,95,770.0,6.4,12.300000000000011,46.7
2022-04-14 05:00:00,1.9,98,700.0,6.4,10.700000000000044,58.4
2022-04-14 08:00:00,1.0,99,650.0,4.6,9.700000000000044,70.3
2022-04-14 11:00:00,1.6,74,480.0,1.6,17.100000000000023,55.5
2022-04-14 14:00:00,2.8,59,400.0,0.0,19.700000000000045,30.8
2022-04-14 17:00:00,3.3,47,350.0,0.0,21.100000000000023,31.2
2022-04-14 20:00:00,2.7,53,300.0,0.0,18.5,57.0
2022-04-14 23:00:00,2.9,69,310.0,0.0,15.200000000000044,69.0
2022-04-15 02:00:00,1.2,81,340.0,0.0,12.100000000000025,30.3
2022-04-15 05:00:00,0.9,87,360.0,0.0,10.300000000000011,56.9
2022-04-15 08:00:00,1.1,92,360.0,0.2,10.600000000000025,69.9
2022-04-15 11:00:00,2.6,61,370.0,0.2,17.5,32.2
2022-04-15 14:00:00,2.9,53,350.0,0.2,19.900000000000038,36.0
2022-04-15 17:00:00,3.3,48,320.0,0.2,20.900000000000038,53.5
2022-04-15 20:00:00,3.6,53,280.0,0.2,18.400000000000038,46.4
2022-04-15 23:00:00,3.6,63,250.0,0.2,15.300000000000011,43.2
2022-04-16 02:00:00,3.8,73,230.0,0.2,12.400000000000034,23.4
2022-04-16 05:00:00,4.4,79,190.0,0.2,11.400000000000034,27.0
2022-04-16 08:00:00,3.6,81,170.0,0.0,10.300000000000011,
2022-04-16 11:00:00,3.7,67,160.0,0.0,14.5,32.3
2022-04-16 14:00:00,3.5,50,160.0,0.0,17.700000000000045,28.7
2022-04-16 17:00:00,5.4,45,130.0,0.0,18.900000000000038,39.7
2022-04-16 20:00:00,5.8,45,90.0,0.0,17.700000000000045,50.0
2022-04-16 23:00:00,2.7,54,0.0,0.0,13.400000000000034,33.4
2022-04-17 02:00:00,3.1,57,-40.0,0.0,10.900000000000034,20.5
2022-04-17 05:00:00,2.7,57,-120.0,0.0,8.700000000000045,16.6
2022-04-17 08:00:00,2.7,54,-210.0,0.0,8.5,20.7
2022-04-17 11:00:00,4.6,43,-370.0,0.0,13.300000000000011,29.8
2022-04-17 14:00:00,4.8,33,-520.0,0.0,17.700000000000045,33.2
2022-04-17 17:00:00,5.3,30,-650.0,0.0,20.600000000000023,24.0
2022-04-17 20:00:00,2.9,35,-720.0,0.0,17.700000000000045,60.7
2022-04-17 23:00:00,2.0,45,-790.0,0.0,13.700000000000044,33.7
2022-04-18 02:00:00,0.0,47,-800.0,0.0,11.300000000000011,18.6
2022-04-18 05:00:00,0.7,54,-800.0,0.0,8.900000000000034,22.6
2022-04-18 08:00:00,1.6,60,-760.0,0.0,9.0,32.8
2022-04-18 11:00:00,0.5,47,-650.0,0.0,13.800000000000011,33.8
2022-04-18 14:00:00,2.8,29,-540.0,0.0,18.400000000000038,34.7
2022-04-18 17:00:00,1.5,34,-430.0,0.0,18.700000000000045,38.0
2022-04-18 20:00:00,2.2,33,-390.0,0.0,17.200000000000045,33.3
2022-04-18 23:00:00,6.3,77,-240.0,0.0,13.600000000000025,13.8
2022-04-19 02:00:00,3.1,77,-260.0,0.0,10.900000000000034,11.3
2022-04-19 05:00:00,4.1,84,-210.0,0.0,7.100000000000023,25.7
2022-04-19 08:00:00,3.9,82,-250.0,0.0,8.400000000000034,53.4
2022-04-19 11:00:00,3.8,61,-270.0,0.0,13.800000000000011,34.5
2022-04-19 14:00:00,3.7,52,-280.0,0.0,17.30000000000001,16.2
2022-04-19 17:00:00,4.5,53,-290.0,0.0,17.900000000000034,28.9
2022-04-19 20:00:00,5.9,57,-270.0,-0.1,16.100000000000023,20.7
2022-04-19 23:00:00,5.8,65,-280.0,-0.1,12.200000000000044,16.7
2022-04-20 02:00:00,3.7,82,-320.0,-0.1,9.200000000000044,16.9
2022-04-20 05:00:00,3.1,88,-350.0,-0.1,7.700000000000045,37.7
2022-04-20 08:00:00,3.0,82,-300.0,-0.1,9.0,60.3
2022-04-20 11:00:00,3.6,61,-270.0,-0.1,13.800000000000011,60.9
2022-04-20 14:00:00,5.6,44,-280.0,-0.1,18.700000000000045,36.2
2022-04-20 17:00:00,5.0,38,-190.0,-0.1,18.400000000000038,41.9
2022-04-20 20:00:00,4.4,34,-180.0,0.0,16.80000000000001,45.1
2022-04-20 23:00:00,1.8,46,-250.0,0.0,13.200000000000044,54.3
2022-04-21 02:00:00,2.3,53,-190.0,0.0,11.100000000000025,35.7
2022-04-21 05:00:00,2.2,56,-230.0,0.0,9.200000000000044,58.2
2022-04-21 08:00:00,2.9,55,-270.0,0.0,9.5,58.5
2022-04-21 11:00:00,4.5,50,-320.0,0.0,14.200000000000044,31.8
2022-04-21 14:00:00,5.6,35,-370.0,0.0,18.600000000000023,43.8
2022-04-21 17:00:00,7.0,38,-470.0,0.0,19.5,45.7
2022-04-21 20:00:00,6.2,44,-500.0,0.0,18.200000000000045,63.4
2022-04-21 23:00:00,4.0,57,-560.0,0.0,14.5,54.6
2022-04-22 02:00:00,3.8,61,-610.0,0.0,12.200000000000044,28.7
2022-04-22 05:00:00,2.7,69,-590.0,0.0,10.300000000000011,53.4
2022-04-22 08:00:00,4.6,72,-620.0,0.0,10.200000000000044,52.1
2022-04-22 11:00:00,5.1,55,-660.0,0.0,15.100000000000025,39.8
2022-04-22 14:00:00,4.9,43,-600.0,0.0,18.0,35.8
2022-04-22 17:00:00,3.6,45,-530.0,0.0,18.200000000000045,55.0
2022-04-22 20:00:00,5.6,47,-510.0,0.0,17.5,45.0
2022-04-22 23:00:00,4.0,57,-490.0,0.0,14.5,45.2
2022-04-23 02:00:00,2.6,68,-500.0,0.0,12.200000000000044,31.7
2022-04-23 05:00:00,3.6,74,-540.0,0.0,10.600000000000025,27.1
2022-04-23 08:00:00,3.1,76,-540.0,0.0,10.300000000000011,36.9
2022-04-23 11:00:00,4.0,70,-520.0,0.0,14.200000000000044,28.9
2022-04-23 14:00:00,4.4,53,-470.0,0.0,18.100000000000023,24.5
2022-04-23 17:00:00,6.0,59,-470.0,0.0,18.5,55.3
2022-04-23 20:00:00,4.7,62,-400.0,0.0,16.100000000000023,44.7
2022-04-23 23:00:00,5.2,62,-260.0,0.0,15.0,40.4
2022-04-24 02:00:00,3.7,70,-70.0,0.0,13.600000000000025,23.1
2022-04-24 05:00:00,2.7,81,140.0,0.0,10.5,24.7
2022-04-24 08:00:00,2.6,79,300.0,0.0,11.0,17.3
2022-04-24 11:00:00,4.1,61,450.0,0.0,15.400000000000034,19.1
2022-04-24 14:00:00,3.5,56,650.0,0.0,16.600000000000023,24.1
2022-04-24 17:00:00,4.6,51,790.0,0.0,17.80000000000001,29.4
2022-04-24 20:00:00,3.4,49,870.0,0.0,16.900000000000034,33.6
2022-04-24 23:00:00,3.9,57,960.0,0.0,15.200000000000044,20.3
2022-04-25 02:00:00,3.6,64,950.0,0.0,13.100000000000025,17.2
2022-04-25 05:00:00,3.1,73,920.0,0.0,10.600000000000025,25.3
2022-04-25 08:00:00,4.3,83,930.0,0.0,9.700000000000044,24.7
2022-04-25 11:00:00,5.8,72,970.0,0.0,11.5,26.6
2022-04-25 14:00:00,3.9,53,890.0,0.0,15.200000000000044,21.9
2022-04-25 17:00:00,3.9,44,820.0,0.0,15.200000000000044,27.6
2022-04-25 20:00:00,4.6,49,770.0,0.0,14.400000000000034,25.8
2022-04-25 23:00:00,4.6,65,740.0,0.0,10.700000000000044,18.6
2022-04-26 02:00:00,3.5,80,720.0,0.0,8.700000000000045,21.5
2022-04-26 05:00:00,1.7,88,730.0,0.0,7.100000000000023,32.9
2022-04-26 08:00:00,2.6,89,730.0,0.0,8.300000000000011,44.2
2022-04-26 11:00:00,4.2,71,720.0,0.0,11.800000000000011,37.6
2022-04-26 14:00:00,3.9,61,730.0,0.0,13.800000000000011,32.6
2022-04-26 17:00:00,3.2,55,700.0,0.0,15.0,44.0
2022-04-26 20:00:00,3.6,53,660.0,0.0,14.400000000000034,40.4
2022-04-26 23:00:00,3.2,67,610.0,0.0,11.100000000000025,26.2
2022-04-27 02:00:00,4.7,67,650.0,0.0,8.900000000000034,16.3
2022-04-27 05:00:00,3.9,76,590.0,0.0,6.900000000000034,27.8
2022-04-27 08:00:00,3.7,79,550.0,0.0,7.0,55.0
2022-04-27 11:00:00,3.1,65,500.0,0.0,12.5,34.3
2022-04-27 14:00:00,6.0,50,330.0,0.0,16.900000000000034,35.2
2022-04-27 17:00:00,6.3,42,220.0,0.0,18.5,33.7
2022-04-27 20:00:00,4.6,44,220.0,0.0,17.600000000000023,32.7
2022-04-27 23:00:00,6.2,59,230.0,0.0,14.400000000000034,29.5
2022-04-28 02:00:00,5.2,69,220.0,0.0,11.700000000000044,17.6
2022-04-28 05:00:00,4.8,75,240.0,0.0,9.300000000000011,36.0
2022-04-28 08:00:00,4.5,76,270.0,0.0,9.700000000000044,59.5
2022-04-28 11:00:00,5.1,52,240.0,0.0,16.600000000000023,41.2
2022-04-28 14:00:00,5.6,35,290.0,0.0,20.100000000000023,42.0
2022-04-28 17:00:00,4.5,33,410.0,0.0,20.30000000000001,44.3
2022-04-28 20:00:00,3.9,39,380.0,0.0,19.0,59.5
2022-04-28 23:00:00,5.4,50,340.0,0.0,16.30000000000001,34.8
2022-04-29 02:00:00,4.3,60,270.0,0.0,14.200000000000044,18.6
2022-04-29 05:00:00,4.0,69,210.0,0.0,11.800000000000011,32.4
2022-04-29 08:00:00,4.1,70,100.0,0.0,11.300000000000011,48.7
2022-04-29 11:00:00,5.1,65,100.0,0.0,13.600000000000025,47.1
2022-04-29 14:00:00,5.3,52,70.0,0.0,18.5,25.2
2022-04-29 17:00:00,5.5,42,-10.0,0.0,19.600000000000023,31.2
2022-04-29 20:00:00,4.7,46,-10.0,0.0,17.600000000000023,33.5
2022-04-29 23:00:00,6.6,66,20.0,0.0,13.5,22.2
2022-04-30 02:00:00,4.9,73,-30.0,0.0,9.200000000000044,14.8
2022-04-30 05:00:00,2.7,89,-20.0,0.0,7.100000000000023,20.7
2022-04-30 08:00:00,4.8,86,20.0,0.0,8.200000000000045,22.3
2022-04-30 11:00:00,4.7,66,10.0,0.0,11.5,20.4
2022-04-30 14:00:00,5.9,50,-30.0,0.0,15.300000000000011,21.0
2022-04-30 17:00:00,5.8,44,-70.0,0.0,16.400000000000034,20.8
2022-04-30 20:00:00,6.0,43,-90.0,0.0,14.300000000000011,36.4
2022-04-30 23:00:00,6.1,53,-180.0,0.0,11.700000000000044,30.9
2022-05-01 02:00:00,3.1,64,-200.0,0.0,9.0,23.7
2022-05-01 05:00:00,3.1,78,-230.0,0.0,6.7000000000000455,19.9
2022-05-01 08:00:00,3.3,76,-280.0,0.0,7.800000000000011,22.3
2022-05-01 11:00:00,4.7,56,-360.0,0.0,12.700000000000044,19.5
2022-05-01 14:00:00,3.7,48,-400.0,0.0,15.300000000000011,25.2
2022-05-01 17:00:00,4.9,43,-390.0,0.0,16.5,27.9
2022-05-01 20:00:00,4.4,44,-420.0,0.0,15.200000000000044,25.7
2022-05-01 23:00:00,3.8,53,-430.0,0.0,12.700000000000044,27.9
2022-05-02 02:00:00,2.2,67,-490.0,0.0,9.900000000000034,20.9
2022-05-02 05:00:00,2.3,72,-510.0,0.0,9.0,34.5
2022-05-02 08:00:00,2.9,67,-540.0,0.0,10.300000000000011,48.9
2022-05-02 11:00:00,4.3,59,-490.0,0.0,13.900000000000034,37.0
2022-05-02 14:00:00,4.4,53,-430.0,0.0,17.200000000000045,38.7
2022-05-02 17:00:00,3.8,48,-380.0,0.0,17.400000000000034,29.5
2022-05-02 20:00:00,4.9,48,-350.0,0.0,16.80000000000001,37.5
2022-05-02 23:00:00,5.5,57,-290.0,0.0,14.100000000000025,24.5
2022-05-03 02:00:00,4.1,68,-170.0,0.0,11.400000000000034,15.4
2022-05-03 05:00:00,4.3,70,-130.0,0.0,10.400000000000034,25.6
2022-05-03 08:00:00,4.9,71,-70.0,0.0,10.200000000000044,46.3
2022-05-03 11:00:00,5.9,59,-20.0,0.0,14.800000000000011,38.3
2022-05-03 14:00:00,5.6,43,0.0,0.0,18.80000000000001,28.8
2022-05-03 17:00:00,4.1,41,-10.0,0.0,19.100000000000023,27.3
2022-05-03 20:00:00,6.0,45,20.0,0.0,17.5,34.6
2022-05-03 23:00:00,4.0,54,70.0,0.0,15.200000000000044,21.5
2022-05-04 02:00:00,5.5,78,90.0,0.0,12.0,14.2
2022-05-04 05:00:00,3.9,82,110.0,0.0,10.900000000000034,21.4
2022-05-04 08:00:00,2.6,84,120.0,0.0,10.600000000000025,50.9
2022-05-04 11:00:00,3.1,74,130.0,0.0,13.300000000000011,35.0
2022-05-04 14:00:00,3.3,55,170.0,0.0,17.0,21.5
2022-05-04 17:00:00,4.4,48,180.0,0.0,17.200000000000045,23.6
2022-05-04 20:00:00,4.5,53,210.0,-0.1,16.0,35.0
2022-05-04 23:00:00,2.1,72,280.0,-0.1,13.0,33.6
2022-05-05 02:00:00,3.1,81,260.0,-0.1,12.300000000000011,12.4
2022-05-05 05:00:00,0.8,82,300.0,-0.1,10.300000000000011,15.7
2022-05-05 08:00:00,2.1,90,350.0,-0.1,10.700000000000044,30.4
2022-05-05 11:00:00,3.1,72,370.0,-0.1,14.700000000000044,31.2
2022-05-05 14:00:00,5.4,59,390.0,-0.1,16.100000000000023,23.0
2022-05-05 17:00:00,4.8,52,450.0,-0.1,18.900000000000038,20.1
2022-05-05 20:00:00,5.5,51,470.0,-0.1,17.600000000000023,24.7
2022-05-05 23:00:00,3.9,68,420.0,-0.1,13.200000000000044,21.5
2022-05-06 02:00:00,2.6,82,420.0,0.0,10.700000000000044,20.4
2022-05-06 05:00:00,1.3,85,410.0,0.0,10.700000000000044,29.6
2022-05-06 08:00:00,2.4,86,390.0,0.0,11.600000000000025,51.0
2022-05-06 11:00:00,3.2,64,320.0,0.0,16.5,39.1
2022-05-06 14:00:00,2.8,49,230.0,0.0,19.700000000000045,32.9
2022-05-06 17:00:00,2.6,42,180.0,0.0,21.0,24.5
2022-05-06 20:00:00,3.6,41,70.0,0.0,19.80000000000001,47.2
2022-05-06 23:00:00,3.5,64,-40.0,0.0,16.200000000000045,22.8
2022-05-07 02:00:00,2.8,68,-70.0,0.0,13.800000000000011,10.7
2022-05-07 05:00:00,3.1,78,-110.0,0.0,11.900000000000034,12.1
2022-05-07 08:00:00,1.6,85,-200.0,0.0,12.200000000000044,15.7
2022-05-07 11:00:00,2.4,77,-190.0,0.0,15.0,24.0
2022-05-07 14:00:00,3.5,62,-160.0,0.0,18.900000000000038,22.0
2022-05-07 17:00:00,2.5,40,-210.0,-0.1,21.700000000000045,28.1
2022-05-07 20:00:00,2.7,46,-170.0,-0.1,18.0,56.0
2022-05-07 23:00:00,2.5,60,-110.0,-0.1,16.200000000000045,37.4
2022-05-08 02:00:00,3.3,81,-90.0,-0.1,13.900000000000034,17.1
2022-05-08 05:00:00,3.9,88,-40.0,-0.1,12.200000000000044,11.9
2022-05-08 08:00:00,5.0,92,80.0,-0.1,11.900000000000034,12.4
2022-05-08 11:00:00,5.0,83,120.0,-0.1,14.0,17.0
2022-05-08 14:00:00,4.2,67,140.0,-0.1,18.700000000000045,21.7
2022-05-08 17:00:00,4.2,52,120.0,0.0,21.80000000000001,22.7
2022-05-08 20:00:00,5.6,54,100.0,0.0,19.80000000000001,29.5
2022-05-08 23:00:00,3.7,66,120.0,0.0,16.30000000000001,37.5
2022-05-09 02:00:00,2.1,74,90.0,0.0,14.100000000000025,13.4
2022-05-09 05:00:00,2.3,79,40.0,0.0,11.300000000000011,33.7
2022-05-09 08:00:00,2.8,73,-40.0,0.0,13.100000000000025,67.4
2022-05-09 11:00:00,1.8,58,-90.0,0.0,18.80000000000001,66.9
2022-05-09 14:00:00,1.1,44,-140.0,0.0,24.100000000000023,52.8
2022-05-09 17:00:00,2.4,35,-140.0,0.0,25.700000000000045,57.3
2022-05-09 20:00:00,2.9,41,-190.0,0.0,24.100000000000023,64.3
2022-05-09 23:00:00,1.4,61,-270.0,0.0,17.900000000000034,88.6
2022-05-10 02:00:00,0.8,81,-360.0,0.0,15.300000000000011,75.2
2022-05-10 05:00:00,0.5,86,-420.0,0.0,13.800000000000011,54.6
2022-05-10 08:00:00,2.6,79,-460.0,0.0,15.0,75.3
2022-05-10 11:00:00,5.2,54,-510.0,0.0,22.600000000000023,39.5
2022-05-10 14:00:00,6.2,38,-520.0,0.0,26.30000000000001,34.0
2022-05-10 17:00:00,5.0,37,-570.0,0.0,26.600000000000023,41.8
2022-05-10 20:00:00,5.8,40,-600.0,0.0,25.600000000000023,44.9
2022-05-10 23:00:00,1.3,57,-660.0,0.0,19.30000000000001,42.9
2022-05-11 02:00:00,0.6,74,-610.0,0.0,15.400000000000034,27.3
2022-05-11 05:00:00,1.3,88,-610.0,0.0,11.900000000000034,38.1
2022-05-11 08:00:00,1.7,76,-580.0,0.0,15.800000000000011,55.0
2022-05-11 11:00:00,5.3,41,-550.0,0.0,20.900000000000038,34.0
2022-05-11 14:00:00,8.4,43,-520.0,0.0,24.0,
2022-05-11 17:00:00,8.9,42,-390.0,0.0,25.200000000000045,25.0
2022-05-11 20:00:00,7.5,55,-190.0,0.0,22.400000000000038,15.6
2022-05-11 23:00:00,4.8,63,10.0,0.0,18.700000000000045,11.2
2022-05-12 02:00:00,3.3,76,230.0,0.0,15.700000000000044,5.5
2022-05-12 05:00:00,2.5,83,490.0,0.0,13.400000000000034,13.8
2022-05-12 08:00:00,1.6,79,640.0,0.0,13.5,40.1
2022-05-12 11:00:00,2.0,57,700.0,0.0,17.900000000000034,34.6
2022-05-12 14:00:00,3.4,53,730.0,0.0,19.200000000000045,29.7
2022-05-12 17:00:00,3.5,53,690.0,0.0,19.700000000000045,24.3
2022-05-12 20:00:00,2.9,55,630.0,0.0,18.400000000000038,25.8
2022-05-12 23:00:00,4.0,62,520.0,0.0,15.400000000000034,13.2
2022-05-13 02:00:00,2.9,69,480.0,0.0,11.900000000000034,7.1
2022-05-13 05:00:00,1.1,77,340.0,0.0,8.800000000000011,18.2
2022-05-13 08:00:00,1.7,72,280.0,0.0,12.5,37.8
2022-05-13 11:00:00,1.5,49,260.0,0.0,17.0,35.3
2022-05-13 14:00:00,2.1,42,240.0,0.0,19.5,22.9
2022-05-13 17:00:00,2.9,39,240.0,0.0,21.30000000000001,17.8
2022-05-13 20:00:00,3.0,42,180.0,0.0,20.400000000000038,39.8
2022-05-13 23:00:00,3.0,59,150.0,0.0,15.200000000000044,28.5
2022-05-14 02:00:00,3.6,66,60.0,0.0,14.0,29.8
2022-05-14 05:00:00,0.7,88,10.0,0.0,8.700000000000045,19.1
